crystal_system,space_group,band_gap,volume,density,density_atomic,formation_energy_per_atom,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,cluster,e_electronic,e_ionic,e_total,class
2,176,0.8826,225.6611240312838,3.4140310056522885,16.118651716520272,-0.9752302687500004,7.0,31.0,24.0,16.0,71.0,176.0,105.0,123.28571428571428,1.0,3.04,2.04,1.99,10,6.584505926666666,8.523877466667571,15.108383393334236,test
3,62,4.610799999999999,222.59031671509968,4.138200964379597,11.129515835754985,-2.5592369299999995,9.0,28.0,19.0,13.2,57.0,166.0,109.0,92.2,0.93,3.98,3.05,2.956,1,2.246478913333513,4.932406839999203,7.178885753332716,test
4,4,3.8194,271.9084171898083,3.3401694274787843,16.994276074363018,-0.1770139404687496,1.0,79.0,78.0,14.75,31.0,136.0,105.0,69.25,2.2,3.16,0.96,2.555,0,2.715411253333333,1.23878451,3.954195763333333,test
3,62,1.2267,591.9812829791914,3.4542077425604387,29.59906414895957,-1.5933437440000016,8.0,37.0,29.0,27.2,66.0,220.0,154.0,165.6,0.82,3.44,2.62,1.812,4,3.0171110066666667,6.068540486666666,9.085651493333332,test
1,87,0.4208999999999996,121.7360313918703,5.812343486645455,12.17360313918703,-2.4395998975,8.0,42.0,34.0,19.3,66.0,195.0,129.0,106.6,0.95,3.44,2.49,2.658,9,5.697686600000002,21.32727874333334,27.02496534333334,test
1,139,0.5864,256.0374542851285,3.357421052489837,36.576779183589785,-1.6835765810714285,8.0,37.0,29.0,32.285714285714285,66.0,220.0,154.0,169.42857142857142,0.82,3.44,2.62,1.8057142857142856,9,2.7769547600000006,13.0498089906064,15.826763750606398,test
1,125,1.5444,508.7963699644138,4.580157621476996,36.34259785460099,-1.1404904002380931,13.0,56.0,43.0,41.42857142857143,121.0,215.0,94.0,144.14285714285714,0.89,2.1,1.21,1.7871428571428574,10,6.73470467,3.782953773333333,10.517658443333332,test
4,10,1.3157,331.7740587756524,4.818755548977432,13.823919115652185,-1.8569919109051725,8.0,51.0,43.0,18.0,66.0,139.0,73.0,90.33333333333331,1.55,3.44,1.89,2.893333333333333,4,4.510904,3.734494023333333,8.245398023333331,test
6,167,1.7088,349.86494924508247,5.608396051057013,15.90295223841284,-2.501722488761754,8.0,83.0,75.0,23.272727272727277,66.0,195.0,129.0,117.72727272727272,0.93,3.44,2.51,2.403636363636364,4,4.04043945,11.359297246666667,15.39973669666667,test
6,164,6.6418,154.00956256758232,4.055668955684803,17.112173618620258,-3.6612020644444407,9.0,40.0,31.0,18.666666666666668,57.0,220.0,163.0,106.33333333333331,0.82,3.98,3.16,2.983333333333333,5,2.1558496366666664,7.870097543394466,10.025947180061133,test
0,225,1.8766,156.9269235634012,3.158986458882483,52.30897452113373,-1.1377736438888888,37.0,52.0,15.0,42.0,138.0,220.0,82.0,192.66666666666663,0.82,2.1,1.2800000000000002,1.2466666666666668,2,3.441252696663906,2.793669680005698,6.234922376669604,test
3,74,0.2833999999999999,148.59162379153776,4.061546446153063,10.613687413681268,-1.938327053037766,3.0,26.0,23.0,12.285714285714286,66.0,139.0,73.0,94.71428571428572,0.98,3.44,2.46,2.5885714285714285,9,5.600962553333313,8.06731343666664,13.66827598999995,test
4,15,4.2653,184.9029637033057,3.223798799248967,10.272386872405876,-1.6902094036111113,1.0,30.0,29.0,9.77777777777778,31.0,122.0,91.0,68.77777777777777,1.65,3.44,1.79,2.87,0,2.7481524966666666,5.102027926666668,7.8501804233333345,test
4,11,3.3099,263.38336269701824,3.3773606896416264,26.338336269701824,-1.736589591750001,1.0,37.0,36.0,23.6,31.0,220.0,189.0,131.4,0.82,3.44,2.62,2.048,0,2.454809336666667,5.0116577300000005,7.466467066666667,test
6,166,6.1124,298.4274338620393,4.023988982539857,14.921371693101966,-3.0913798765833334,3.0,37.0,34.0,16.2,57.0,220.0,163.0,103.2,0.82,3.98,3.16,2.831,1,2.169405316666667,6.197942780000001,8.367348096666667,test
6,166,6.352399999999999,128.0156439600827,1.1904297441105065,10.667970330006892,-0.4178054853125002,1.0,19.0,18.0,4.0,31.0,203.0,172.0,65.41666666666667,0.82,2.2,1.3800000000000003,1.9525,7,2.4215295733333337,5.185075294861055,7.606604868194389,test
4,15,2.5529,291.6492891226588,3.92514244937028,13.256785869211765,-2.167771355681818,8.0,30.0,22.0,14.727272727272728,66.0,153.0,87.0,92.0,1.63,3.44,1.81,2.785454545454545,3,4.342018853333335,5.697320406666669,10.039339260000004,test
3,62,0.5752000000000002,764.3436104596132,4.006066661089576,38.217180522980655,-0.8630979730000007,19.0,52.0,33.0,38.8,138.0,203.0,65.0,164.0,0.82,2.1,1.2800000000000002,1.588,6,8.796858056666666,7.665873343333334,16.4627314,test
3,36,4.374099999999999,260.6270713042678,4.965751099145152,13.03135356521339,-3.8213370010000007,8.0,39.0,31.0,17.8,66.0,190.0,124.0,108.7,1.22,3.44,2.22,2.591,8,3.966935083333334,10.689280066666663,14.65621515,test
3,21,4.1806,204.10167839052605,4.122917405144228,13.606778559368404,-3.3630799553333333,3.0,40.0,37.0,15.333333333333334,66.0,190.0,124.0,110.46666666666668,0.98,3.44,2.46,2.3633333333333337,8,3.87930246,15.52677078,19.40607324,test
0,225,1.2397,276.79745129809714,3.987825509429275,30.75527236645524,-1.5606751530555572,17.0,75.0,58.0,31.88888888888889,102.0,244.0,142.0,139.0,0.79,3.16,2.37,2.4933333333333336,4,2.8822282634241247,3.155829742053367,6.038058005477492,test
3,62,5.4555,647.6022514126462,2.01852458498558,23.128651836165936,-2.008293397179803,4.0,17.0,13.0,13.428571428571429,96.0,166.0,70.0,119.42857142857144,0.93,3.16,2.23,2.295714285714286,1,2.4182256666666664,2.9785863566666664,5.396812023333333,test
6,144,4.030800000000001,299.25712459005223,5.033160860028133,12.469046857918842,-3.0011881229166675,5.0,57.0,52.0,16.75,66.0,207.0,141.0,92.625,1.1,3.44,2.34,2.79375,8,3.684256029999999,9.086601360045895,12.770857390045895,test
3,64,1.8853000000000004,459.5920234536306,2.0500512827683885,19.149667643901275,-0.6294795821462777,3.0,15.0,12.0,11.333333333333334,107.0,166.0,59.0,132.5,0.93,2.19,1.2599999999999998,1.471666666666667,10,6.905929963333333,6.622850436666667,13.528780400000002,test
4,14,1.889,472.6418943548636,4.229595974463966,16.88006765553084,-1.872259170554188,7.0,40.0,33.0,19.714285714285715,71.0,175.0,104.0,123.57142857142856,0.93,3.16,2.23,2.2014285714285715,4,6.222535093333334,8.917895936666667,15.14043103,test
6,166,1.5566,124.72406056853306,3.7542254572320246,31.181015142133266,-1.5130024593750004,20.0,53.0,33.0,31.5,119.0,176.0,57.0,152.5,1.0,2.66,1.66,1.71,4,6.238441970000001,7.241409683985527,13.479851653985529,test
4,15,1.6656000000000002,229.9181427462662,9.374806762425225,16.422724481876156,-1.4463115792857175,8.0,80.0,72.0,38.0,66.0,162.0,96.0,98.57142857142856,2.0,3.44,1.44,2.874285714285714,4,6.045453306666668,12.401143463333336,18.446596770000003,test
4,7,2.7009,194.91502765164464,2.6387518074675462,13.922501975117475,-2.481057426904761,3.0,26.0,23.0,10.714285714285714,66.0,132.0,66.0,90.71428571428572,0.98,3.44,2.46,2.6385714285714283,3,3.458625036666666,4.02088207,7.479507106666666,test
0,225,1.8566,233.9692400014466,3.449255387622394,25.996582222382955,-1.3733973636111108,17.0,78.0,61.0,24.22222222222222,102.0,203.0,101.0,128.22222222222223,0.82,3.16,2.3400000000000003,2.5422222222222226,2,3.1837031899999886,6.325773016661028,9.509476206661017,test
4,14,6.8442,255.6628004472991,2.960640514403176,12.783140022364956,-3.5073531165,9.0,21.0,12.0,10.8,57.0,170.0,113.0,101.0,0.93,3.98,3.05,2.803,5,2.0357491866666666,74.98034482666667,77.01609401333333,test
2,194,1.3419999999999996,115.84663498527046,6.666407292106624,11.584663498527046,-1.9836749850000004,8.0,49.0,41.0,20.8,66.0,142.0,76.0,92.4,1.78,3.44,1.66,2.782,4,4.6170765,8.402782116661607,13.019858616661608,test
0,225,4.8986,300.09099584151784,3.1782805592621783,30.009099584151784,-2.483674515264368,3.0,55.0,52.0,25.4,102.0,244.0,142.0,141.8,0.79,3.16,2.37,2.274,1,2.873984829999971,10.210389936666568,13.084374766666537,test
0,198,5.5887,355.1584355418974,2.2473874745412186,14.79826814757906,-3.036444992916666,8.0,14.0,6.0,10.0,66.0,111.0,45.0,81.0,1.9,3.44,1.54,2.9266666666666663,1,2.18123263,1.763401486666667,3.9446341166666654,test
4,14,5.844899999999999,287.763053617442,2.2638507005734003,10.277251914908645,-1.5340478725,1.0,16.0,15.0,7.142857142857143,31.0,105.0,74.0,61.57142857142857,2.2,3.44,1.2399999999999998,2.962857142857143,7,2.1896974866666667,1.6706419133333337,3.8603394,test
3,36,4.7492,169.9388811751938,2.171531544639755,16.993888117519383,-0.4045507587499991,1.0,32.0,31.0,10.4,31.0,120.0,89.0,63.0,2.01,3.16,1.1500000000000004,2.354,7,2.4236465,1.356011216666667,3.779657716666667,test
4,14,2.844,511.37887752405874,2.6602493017846527,28.40993764022549,-1.859709195499999,17.0,50.0,33.0,21.11111111111111,102.0,203.0,101.0,128.55555555555554,0.82,3.16,2.3400000000000003,2.506666666666667,3,2.60983686,3.327650396666668,5.937487256666667,test
6,160,2.049,604.5606826094329,3.781326863317997,10.795726475168443,-2.9032471290476187,3.0,28.0,25.0,11.714285714285714,66.0,160.0,94.0,99.14285714285714,0.98,3.44,2.46,2.572142857142857,3,5.289389926666666,42.53161097003668,47.82100089670335,test
1,75,1.7973,398.67241191979264,8.699629288013428,18.98440056760917,-1.5018961928174663,8.0,82.0,74.0,40.38095238095238,66.0,160.0,94.0,104.76190476190476,1.54,3.44,1.9,2.873809523809524,4,6.61496541065425,19.600293354024387,26.21525876467864,test
1,129,5.4317,142.13509672048613,4.481025981500134,23.68918278674769,-3.6027525341666613,9.0,56.0,47.0,27.33333333333333,57.0,215.0,158.0,124.66666666666669,0.89,3.98,3.09,2.6766666666666663,1,2.891048373333333,6.628976039999999,9.520024413333331,test
6,160,0.0,148.05194249708663,3.957017107823488,10.575138749791902,-2.1478405610426927,3.0,25.0,22.0,11.928571428571429,66.0,139.0,73.0,95.71428571428572,0.98,3.44,2.46,2.572142857142857,9,11.999886633333332,37.19819164043509,49.19807827376843,test
1,88,3.5095,125.84737552236936,6.0132058695292665,10.48728129353078,-2.8325541400000005,8.0,40.0,32.0,17.333333333333332,66.0,175.0,109.0,93.16666666666669,1.33,3.44,2.11,2.85,8,4.998441657917222,13.769953012567209,18.76839467048444,test
1,122,0.0,252.7452878763132,5.619185005334437,31.59316098453915,-0.1036881562499978,30.0,51.0,21.0,45.5,122.0,139.0,17.0,134.75,1.65,2.05,0.3999999999999999,1.9275,6,22.31293240333333,1.448506243333333,23.76143864666666,test
0,227,1.5511,150.6437935459906,5.172426779272635,10.760270967570758,-1.5700428128571409,8.0,27.0,19.0,15.857142857142858,66.0,132.0,66.0,93.42857142857144,1.83,3.44,1.61,2.757142857142857,4,5.468198936666467,9.035214193333006,14.503413129999473,test
0,218,3.125,636.8085474543768,4.592131228248111,13.843664075095148,-2.556556551594202,4.0,52.0,48.0,17.130434782608695,66.0,144.0,78.0,92.47826086956522,1.57,3.44,1.87,2.632608695652174,3,3.60472938,4.704660666666667,8.309390046666667,test
4,5,1.9909,65.81308652130339,2.3391303579060483,13.162617304260678,-1.2245295414999997,1.0,28.0,27.0,9.2,31.0,124.0,93.0,63.6,1.91,3.44,1.53,2.6380000000000003,2,2.136510833333333,1.1112089466666666,3.24771978,test
2,186,1.6783,407.07308147293975,2.6342957513582297,18.503321885133627,-1.5704068221363627,8.0,19.0,11.0,14.363636363636363,66.0,203.0,137.0,147.54545454545453,0.82,3.44,2.62,1.8172727272727276,4,3.2013517633333333,6.9044550867195005,10.105806850052833,test
1,92,1.8352,279.02512527061265,4.125659755060962,17.43907032941329,-1.7669209581249996,8.0,37.0,29.0,19.75,66.0,220.0,154.0,121.0,0.82,3.44,2.62,2.3825,4,3.689460703333333,7.310540299999999,11.000001003333333,test
1,115,1.3685999999999998,89.42935917905643,4.492567439284081,22.35733979476411,-0.8490092951562485,16.0,48.0,32.0,27.5,105.0,144.0,39.0,119.0,1.65,2.58,0.9300000000000002,2.125,10,6.027357373333333,3.84248818,9.869845553333333,test
4,12,0.6712999999999996,133.42307958564874,9.057113041682872,13.342307958564874,-2.2146763399666667,7.0,73.0,66.0,30.4,66.0,207.0,141.0,117.0,1.1,3.44,2.34,2.424,9,12.038796003489312,9.681621358188716,21.72041736167803,test
1,99,1.3715000000000002,145.62135938137564,6.981900647635634,14.562135938137564,-2.1120349585,8.0,82.0,74.0,25.8,66.0,153.0,87.0,99.4,1.63,3.44,1.81,2.8560000000000003,4,5.990807696666667,12.180470616666668,18.17127831333333,test
4,14,2.0897,148.77849019384377,2.4309611457135123,18.59731127423047,-0.3421509199999999,9.0,17.0,8.0,13.0,57.0,102.0,45.0,79.5,3.16,3.98,0.8199999999999998,3.5700000000000003,2,2.832327086666666,2.305539473333333,5.13786656,test
4,11,0.7791999999999999,316.34140399923814,5.022717317257348,22.595814571374152,-1.1240792407142866,16.0,56.0,40.0,30.285714285714285,105.0,215.0,110.0,130.42857142857142,0.89,2.58,1.69,2.23,6,9.929364683333334,7.118969296666667,17.04833398,test
1,88,2.3492,204.5222815170481,3.734796980402539,17.04352345975401,-1.1721942095416626,8.0,53.0,45.0,17.333333333333332,66.0,203.0,137.0,101.0,0.82,3.44,2.62,2.873333333333333,2,2.6724143690101108,3.6671009124847047,6.339515281494816,test
3,36,8.3751,74.61630731428222,3.0987076709001675,7.461630731428222,-2.5567223260000005,5.0,8.0,3.0,6.8,66.0,84.0,18.0,73.2,2.04,3.44,1.4,2.88,5,3.0541337666666664,3.9811011866666655,7.035234953333332,test
6,148,3.5929,171.55657761791986,1.0424974387863957,8.577828880895993,-0.3555179397499998,1.0,13.0,12.0,2.8,31.0,128.0,97.0,69.1,0.98,2.2,1.2200000000000002,1.775,0,3.7379306266666674,5.768935850000001,9.506866476666668,test
4,14,2.3757,296.87070429752225,4.212742090005931,18.55441901859514,-0.8369024512500003,9.0,54.0,45.0,20.25,57.0,140.0,83.0,77.75,2.6,3.98,1.38,3.635,2,2.4137779066666663,0.9812888166666666,3.3950667233333327,test
6,148,2.5711,104.97284143368032,4.607470885864951,10.49728414336803,-2.496398993626437,5.0,50.0,45.0,13.3,66.0,139.0,73.0,84.2,1.55,3.44,1.89,2.823,3,3.609898613333334,6.049578960000001,9.659477573333334,test
5,1,1.1055,408.0089915614868,5.618373970818895,10.20022478903717,-2.412816609479885,3.0,74.0,71.0,15.15,66.0,162.0,96.0,96.35,0.98,3.44,2.46,2.6505,4,7.062869460000001,48.24255098333333,55.30542044333333,test
3,72,1.1924,334.5696733583737,3.8204689861998538,33.45696733583737,-1.323213617021554,16.0,55.0,39.0,33.4,105.0,244.0,139.0,167.4,0.79,2.58,1.79,1.658,10,4.189701513528699,5.627697420244165,9.817398933772864,test
3,60,0.5510999999999999,550.2679727401842,6.914050613111794,13.756699318504603,-0.619356679500001,14.0,44.0,30.0,26.0,111.0,146.0,35.0,125.0,1.9,2.2,0.3000000000000002,2.02,6,20.441653240000004,48.31545998666666,68.75711322666666,test
4,12,1.1103000000000005,469.9480496250621,5.329025714305604,29.371753101566384,-0.7192294951302078,34.0,51.0,17.0,40.25,120.0,142.0,22.0,127.5,1.78,2.96,1.18,2.38,10,11.773285675158531,28.65934626223013,40.432631937388656,test
3,35,1.7547,173.35718629312117,5.68626885999813,21.669648286640143,-0.8107395058776046,16.0,73.0,57.0,32.5,105.0,170.0,65.0,127.0,1.5,2.58,1.08,2.1825,10,6.455877013333335,0.2810558666666667,6.736932880000001,test
1,139,1.1485,242.82794652042537,3.730241427841888,34.689706645775054,-1.7101355061330048,25.0,37.0,12.0,34.142857142857146,120.0,220.0,100.0,151.28571428571428,0.82,2.96,2.14,2.147142857142857,4,3.22493942,10.154822160260537,13.379761580260537,test
2,194,0.4748000000000001,193.6094997578039,6.575468661370863,24.20118746972549,-0.7766988806250015,16.0,81.0,65.0,40.5,105.0,145.0,40.0,124.25,1.62,2.58,0.96,2.14,6,9.850603416666663,35.776784966669965,45.62738838333663,test
5,2,1.3261000000000005,216.53973067450423,3.460701457910948,9.022488778104345,-2.4751547636111115,3.0,23.0,20.0,8.833333333333334,66.0,153.0,87.0,101.16666666666669,0.98,3.44,2.46,2.3183333333333334,4,4.924245946666667,17.253151280000008,22.17739722666667,test
3,67,6.1738,220.15196316589896,4.4175212987793335,13.759497697868683,-4.14338262875,9.0,40.0,31.0,16.5,57.0,195.0,138.0,89.0,0.95,3.98,3.03,3.27,5,2.49767624,9.433822076666669,11.931498316666667,test
0,198,1.9982,727.1157295107176,3.906184020460744,25.968418911097057,-0.99617717138393,11.0,51.0,40.0,26.571428571428573,120.0,166.0,46.0,142.42857142857142,0.93,2.55,1.6199999999999997,1.784285714285714,2,6.07581287,8.05239116,14.12820403,test
1,121,0.9265,264.3849527650156,5.0485421253368425,14.688052931389755,-2.4796188024074066,3.0,56.0,53.0,19.33333333333333,66.0,215.0,149.0,107.33333333333331,0.89,3.44,2.55,2.552222222222222,9,3.959677606666665,16.02630329333333,19.9859809,test
6,164,1.0255999999999998,268.9417470305537,8.529811596182535,22.41181225254614,-0.6912206001388933,16.0,81.0,65.0,47.5,105.0,145.0,40.0,122.0,1.62,2.58,0.96,2.32,10,12.53354598,5.50107866,18.03462464,test
0,206,2.2440999999999995,497.4472018838932,2.504720864974737,10.363483372581108,-1.0498281918749983,3.0,21.0,18.0,7.333333333333333,71.0,170.0,99.0,116.0,0.98,3.04,2.06,1.7299999999999998,2,5.68009379,6.406676890000001,12.08677068,test
3,29,4.0833,252.9926266902777,3.4906784084963576,15.812039168142354,-1.4126492835156244,8.0,34.0,26.0,15.0,57.0,120.0,63.0,75.0,2.55,3.98,1.4300000000000002,3.4875,0,2.4432969566666665,1.7340130433333332,4.177309999999999,test
6,167,2.151,311.38949646709045,3.729761605017048,14.154068021231383,-0.1281264746212116,6.0,49.0,43.0,14.363636363636363,71.0,142.0,71.0,85.27272727272727,1.78,3.04,1.26,2.677272727272728,2,4.074829723333335,3.860941473333372,7.935771196666707,test
3,72,0.6404000000000001,310.35861726671953,5.242376649528831,31.03586172667196,-0.9458156100000004,30.0,56.0,26.0,41.6,119.0,215.0,96.0,158.0,0.89,2.18,1.29,1.558,6,10.777731196666666,14.200360276666666,24.978091473333336,test
4,14,0.944,182.2419066378431,9.230866410680678,15.186825553153591,-0.5610892527628977,15.0,76.0,61.0,35.666666666666664,105.0,144.0,39.0,118.66666666666669,2.19,2.58,0.3900000000000001,2.3233333333333337,10,16.70210305,6.574005436666667,23.27610848666667,test
0,225,2.2891,583.7604997297776,3.740741021274272,9.72934166216296,-2.836642560362068,8.0,25.0,17.0,10.733333333333333,66.0,141.0,75.0,100.86666666666666,1.31,3.44,2.13,2.462,3,3.632895456666585,5.831488849999872,9.464384306666457,test
6,167,6.462899999999999,145.51932085912495,2.1871009900985414,10.394237204223211,-3.1771440541666665,4.0,9.0,5.0,6.571428571428571,57.0,96.0,39.0,75.85714285714286,1.57,3.98,2.41,2.782857142857143,5,2.282422630376903,1.9733312308792648,4.255753861256169,test
0,198,1.8105,777.0465462530091,3.5922463298756875,32.37693942720871,-0.717235096053639,16.0,55.0,39.0,30.666666666666668,105.0,244.0,139.0,138.16666666666666,0.79,2.58,1.79,2.0883333333333334,10,4.800967890000001,3.00114946,7.80211735,test
3,61,2.0359,1201.631883942806,3.538072206678848,18.775498186606345,-0.9321424172812502,7.0,41.0,34.0,18.5,71.0,203.0,132.0,127.25,0.82,3.04,2.22,2.125,2,6.713924843333334,11.752038743333337,18.465963586666664,test
5,2,0.0994999999999999,103.38683784071058,4.758137135211362,12.923354730088825,-2.3435458618750005,9.0,50.0,41.0,16.625,57.0,139.0,82.0,76.625,1.9,3.98,2.08,3.4675,9,5.814802,3.3023499999999992,9.117152,test
6,164,2.6082,237.5050977940739,7.211213298861551,18.269622907236453,-1.8205298612179528,8.0,81.0,73.0,32.76923076923077,66.0,153.0,87.0,103.6923076923077,1.62,3.44,1.82,2.6015384615384614,2,5.009516690000001,76.64743809666668,81.65695478666667,test
4,15,2.3187,195.4942658770381,6.351593670502787,24.43678323462976,-1.686864191163794,8.0,83.0,75.0,38.5,66.0,244.0,178.0,131.0,0.79,3.44,2.65,2.4225,2,3.723134206666668,9.063021153327048,12.786155359993716,test
4,8,4.236800000000001,227.3889049056894,2.8905013495345138,12.632716939204968,-3.241866405,5.0,20.0,15.0,10.88888888888889,57.0,176.0,119.0,99.05555555555556,1.0,3.98,2.98,2.5588888888888888,8,2.9114650800000006,8.28427835,11.19574343,test
3,43,0.9415999999999998,196.17255656521425,5.012789834880502,24.52156957065178,-0.976325951594827,11.0,83.0,72.0,31.5,105.0,166.0,61.0,131.0,0.93,2.58,1.65,2.0275,10,13.05467462,133.6736499066667,146.7283245266667,test
4,15,5.1073,479.2042203985713,2.921198644457771,29.950263774910702,-2.1187807235416667,3.0,55.0,52.0,23.0,102.0,244.0,142.0,144.0,0.79,3.16,2.37,2.0225,1,2.448389883333333,5.005236036666669,7.45362592,test
3,74,0.7191000000000001,271.9051456839135,5.046567171863214,12.359324803814248,-1.6787143785083574,8.0,52.0,44.0,16.545454545454547,66.0,166.0,100.0,97.27272727272728,0.93,3.44,2.51,2.74,9,4.125935463333306,9.532697959999927,13.658633423333235,test
3,51,2.5065,302.66475456211754,6.530610029938431,13.757488843732617,-3.622916923636366,8.0,62.0,54.0,23.63636363636364,66.0,198.0,132.0,109.8181818181818,1.17,3.44,2.27,2.643636363636364,3,5.289029459999999,42.80408236,48.09311182,test
3,38,1.4434,63.76244554159069,2.604110306261914,15.940611385397672,-1.450843960624999,8.0,24.0,16.0,12.0,66.0,139.0,73.0,84.25,1.66,3.44,1.78,2.995,10,4.754772406666667,20.099221126666663,24.85399353333333,test
1,95,1.3642000000000003,317.90612736105965,5.04879182943345,11.353790262894988,-2.189564873690476,3.0,50.0,47.0,15.571428571428571,66.0,139.0,73.0,95.71428571428572,0.98,3.44,2.46,2.6228571428571428,4,4.82091246,7.241811039999999,12.0627235,test
6,148,1.3463,137.55397762368645,5.559655034433153,13.755397762368643,-1.9764000664999983,9.0,47.0,38.0,20.8,57.0,145.0,88.0,87.6,1.65,3.98,2.33,3.104,4,2.866949183333334,5.773698400000001,8.640647583333335,test
2,173,1.7739000000000005,510.15962797385873,5.284206580724128,21.25665116557745,-1.7454547464583332,16.0,62.0,46.0,29.916666666666668,105.0,198.0,93.0,131.75,1.17,2.58,1.41,2.123333333333333,4,7.78723299,8.503643790021608,16.290876780021605,test
1,77,4.0299,775.9890934463739,1.1668748056808618,16.166439446799455,-0.1569117809374998,1.0,16.0,15.0,6.0,31.0,105.0,74.0,55.66666666666666,2.2,2.58,0.3799999999999999,2.3266666666666667,0,2.5989582766666666,1.1597036033333334,3.75866188,test
5,1,0.3710999999999997,252.3239072107793,3.13131002876506,10.970604661338232,-1.2673247194952513,3.0,25.0,22.0,9.782608695652174,66.0,139.0,73.0,89.91304347826087,0.98,3.44,2.46,2.5469565217391303,6,5.139439203333333,2.773806069999999,7.913245273333332,test
4,15,1.1215,319.84299090960377,2.3078141380445727,26.65358257580032,-1.605307282555554,16.0,22.0,6.0,18.0,105.0,203.0,98.0,146.83333333333334,0.82,2.58,1.7600000000000002,1.82,4,5.1123108466666665,8.909276433333334,14.02158728,test
3,36,0.8320999999999996,239.32259710865404,3.8779383330513753,9.971774879527253,-2.07729216125,3.0,26.0,23.0,11.0,66.0,153.0,87.0,99.75,0.98,3.44,2.46,2.4058333333333333,9,4.487977910000001,44.15011624999999,48.63809415999998,test
3,63,0.6445000000000003,243.9804729994642,2.7065893630654623,24.39804729994642,-0.5682664846904757,15.0,28.0,13.0,19.2,107.0,203.0,96.0,148.8,0.82,2.19,1.37,1.586,6,8.633255673333247,4.854305444554886,13.487561117888136,test
0,227,0.9581,314.0606907829909,3.4957937119119533,22.432906484499348,-1.7935715930357137,16.0,48.0,32.0,22.0,105.0,170.0,65.0,129.14285714285714,1.36,2.58,1.22,2.1042857142857145,9,7.241638986666564,9.649151663333194,16.890790649999758,test
0,221,3.2736,92.40505411028693,2.3104242386255964,18.48101082205738,-0.4796510662500005,1.0,37.0,36.0,12.0,31.0,220.0,189.0,97.8,0.82,2.2,1.3800000000000003,1.684,0,3.1450418400000024,8.40286089,11.547902730000004,test
3,65,0.2137000000000002,118.24397761033272,11.145619979204346,11.824397761033271,-1.073435647499997,8.0,78.0,70.0,33.0,66.0,144.0,78.0,94.8,1.69,3.44,1.75,2.9170000000000003,6,17.373423999999996,1.8865820733329688,19.260006073332963,test
2,186,1.2528000000000006,309.4670045683614,3.9667237290350448,9.101970722598864,-2.254073718627451,3.0,24.0,21.0,10.235294117647058,66.0,153.0,87.0,102.23529411764706,0.98,3.44,2.46,2.2958823529411765,4,5.026572123333335,7.339327270015475,12.36589939334881,test
4,12,5.7916,175.65757263337264,2.0041431876356963,14.638131052781054,-2.2221317076388893,3.0,16.0,13.0,8.666666666666666,57.0,128.0,71.0,81.33333333333333,0.98,3.98,3.0,2.9766666666666666,1,1.981124276666667,1.4900608600003509,3.471185136667019,test
1,139,2.0689,143.1413728166855,5.781781763415479,28.6282745633371,-1.2870262713620717,8.0,80.0,72.0,41.2,66.0,244.0,178.0,150.4,0.79,3.44,2.65,2.092,2,3.166535616666666,6.444494849999999,9.611030466666664,test
3,38,2.293,65.57310741671338,5.905237274567591,13.114621483342678,-3.489696347166634,8.0,56.0,48.0,20.4,66.0,215.0,149.0,114.6,0.89,3.44,2.55,2.55,3,5.856612196666666,7.125220893333332,12.98183309,test
2,189,0.3443000000000005,290.25005887179367,2.4389499249792777,24.18750490598281,-1.2564584531547611,15.0,20.0,5.0,17.5,107.0,176.0,69.0,141.5,1.0,2.19,1.19,1.595,6,8.19818330666667,5.012113820023566,13.210297126690236,test
1,80,0.3266,977.3930202409156,5.716371673934991,24.434825506022893,-0.4131705968965534,7.0,75.0,68.0,35.0,71.0,244.0,173.0,138.9,0.79,3.04,2.25,2.137,6,22.37137522333333,9.558415346666663,31.92979057,test
3,33,1.0621,223.1496246597458,5.090742861541945,13.946851541234112,-0.5252638456250001,7.0,50.0,43.0,19.0,71.0,141.0,70.0,105.5,1.31,3.04,1.73,2.3375,10,6.33742561,4.16936183,10.50678744,test
2,194,0.1118,297.3181781186043,2.1470803400913643,37.16477226482554,-0.3033232773124998,19.0,33.0,14.0,22.5,119.0,203.0,84.0,182.0,0.82,2.18,1.3600000000000003,1.16,6,13.796240999995335,6.362467718692898,20.158708718688235,test
3,58,2.4779,664.8035179939542,1.922198679015289,27.700146583081423,0.0112608817708341,16.0,16.0,0.0,16.0,105.0,105.0,0.0,105.0,2.58,2.58,0.0,2.58,2,3.046604016666666,0.0391018599999999,3.0857058766666667,test
2,186,1.7772000000000006,165.03918267446815,3.2274181412318472,10.31494891715426,-0.2038191348750011,6.0,14.0,8.0,10.0,76.0,111.0,35.0,93.5,1.9,2.55,0.6499999999999999,2.225,10,7.098127106666763,3.393020796667801,10.491147903334564,test
0,225,6.7674,48.74194526371349,4.279509431151436,16.247315087904497,-4.210395051666666,9.0,38.0,29.0,18.666666666666668,57.0,195.0,138.0,103.0,0.95,3.98,3.03,2.97,5,2.328895413333213,4.127998826583683,6.456894239916896,test
